# time C ID fromHost toHost size ttl
65902.1000 C floating3094-65902-27  c27 V0 28767 2147483647
65912.3000 C floating3095-65912-57  w57 V0 5099 2147483647
65932.2000 C floating3096-65932-50  w50 V0 17274 2147483647
65955.0000 C floating3097-65955-63  w63 V0 49554 2147483647
65960.1000 C floating3098-65960-36  c36 V0 42791 2147483647
65962.2000 C floating3099-65962-70  w70 V0 41553 2147483647
65987.1000 C floating3100-65987-126  p126 V0 10466 2147483647
66044.5000 C floating3101-66044-12  c12 V0 38708 2147483647
66060.6000 C floating3102-66061-5  c5 V0 48604 2147483647
66068.3000 C floating3103-66068-101  p101 V0 3017 2147483647
66113.2000 C floating3104-66113-64  w64 V0 8808 2147483647
66132.6000 C floating3105-66133-78  w78 V0 27607 2147483647
66153.1000 C floating3106-66153-81  t81 V0 18279 2147483647
66186.6000 C floating3107-66187-118  p118 V0 46130 2147483647
66218.4000 C floating3108-66218-121  p121 V0 46417 2147483647
66234.4000 C floating3109-66234-46  w46 V0 44764 2147483647
66258.0000 C floating3110-66258-109  p109 V0 49242 2147483647
66268.2000 C floating3111-66268-97  p97 V0 23350 2147483647
66333.1000 C floating3112-66333-85  t85 V0 17170 2147483647
66345.1000 C floating3113-66345-116  p116 V0 13661 2147483647
66347.2000 C floating3114-66347-75  w75 V0 1754 2147483647
66355.1000 C floating3115-66355-100  p100 V0 23055 2147483647
66373.0000 C floating3116-66373-119  p119 V0 36053 2147483647
66415.9000 C floating3117-66416-99  p99 V0 49355 2147483647
66426.2000 C floating3118-66426-91  p91 V0 21177 2147483647
66502.0000 C floating3119-66502-53  w53 V0 45238 2147483647
66531.6000 C floating3120-66532-117  p117 V0 10599 2147483647
66552.0000 C floating3121-66552-58  w58 V0 15873 2147483647
66586.5000 C floating3122-66586-45  w45 V0 16806 2147483647
66591.7000 C floating3123-66592-2  c2 V0 25588 2147483647
66605.4000 C floating3124-66605-107  p107 V0 16992 2147483647
66607.3000 C floating3125-66607-98  p98 V0 45019 2147483647
66611.4000 C floating3126-66611-92  p92 V0 3965 2147483647
66634.6000 C floating3127-66635-13  c13 V0 24348 2147483647
66692.9000 C floating3128-66693-23  c23 V0 9761 2147483647
66726.2000 C floating3129-66726-30  c30 V0 17217 2147483647
66769.8000 C floating3130-66770-90  p90 V0 8057 2147483647
66777.4000 C floating3131-66777-51  w51 V0 9286 2147483647
66797.6000 C floating3132-66798-48  w48 V0 14079 2147483647
66837.7000 C floating3133-66838-38  c38 V0 24460 2147483647
66863.6000 C floating3134-66864-96  p96 V0 48869 2147483647
66876.0000 C floating3135-66876-110  p110 V0 15169 2147483647
66881.7000 C floating3136-66882-94  p94 V0 45078 2147483647
66892.1000 C floating3137-66892-106  p106 V0 25377 2147483647
66908.8000 C floating3138-66909-26  c26 V0 15546 2147483647
66910.2000 C floating3139-66910-3  c3 V0 4490 2147483647
66917.9000 C floating3140-66918-74  w74 V0 6206 2147483647
66930.6000 C floating3141-66931-82  t82 V0 39482 2147483647
66965.8000 C floating3142-66966-124  p124 V0 15205 2147483647
66982.8000 C floating3143-66983-111  p111 V0 49060 2147483647
67040.6000 C floating3144-67041-21  c21 V0 28444 2147483647
67052.7000 C floating3145-67053-60  w60 V0 29480 2147483647
67095.1000 C floating3146-67095-77  w77 V0 42489 2147483647
67109.5000 C floating3147-67109-7  c7 V0 31125 2147483647
67131.0000 C floating3148-67131-120  p120 V0 39200 2147483647
67147.9000 C floating3149-67148-33  c33 V0 27952 2147483647
67167.3000 C floating3150-67167-47  w47 V0 29087 2147483647
67191.6000 C floating3151-67192-44  w44 V0 27605 2147483647
67211.8000 C floating3152-67212-10  c10 V0 15326 2147483647
67214.8000 C floating3153-67215-123  p123 V0 7696 2147483647
67235.0000 C floating3154-67235-40  c40 V0 34900 2147483647
67245.4000 C floating3155-67245-32  c32 V0 14951 2147483647
67273.0000 C floating3156-67273-9  c9 V0 10446 2147483647
67315.2000 C floating3157-67315-115  p115 V0 25620 2147483647
67335.2000 C floating3158-67335-59  w59 V0 41533 2147483647
67341.2000 C floating3159-67341-125  p125 V0 45674 2147483647
67397.0000 C floating3160-67397-28  c28 V0 11345 2147483647
67403.0000 C floating3161-67403-80  w80 V0 49680 2147483647
67436.3000 C floating3162-67436-42  w42 V0 13622 2147483647
67472.6000 C floating3163-67473-1  c1 V0 41115 2147483647
67487.2000 C floating3164-67487-68  w68 V0 15711 2147483647
67504.6000 C floating3165-67505-55  w55 V0 29999 2147483647
67522.7000 C floating3166-67523-95  p95 V0 10623 2147483647
67525.1000 C floating3167-67525-37  c37 V0 30336 2147483647
67547.8000 C floating3168-67548-67  w67 V0 40383 2147483647
67562.1000 C floating3169-67562-14  c14 V0 20470 2147483647
67587.6000 C floating3170-67588-103  p103 V0 43909 2147483647
67622.7000 C floating3171-67623-76  w76 V0 24073 2147483647
67637.4000 C floating3172-67637-16  c16 V0 37054 2147483647
67696.3000 C floating3173-67696-19  c19 V0 8272 2147483647
67704.3000 C floating3174-67704-108  p108 V0 25108 2147483647
67707.4000 C floating3175-67707-39  c39 V0 30588 2147483647
67713.2000 C floating3176-67713-6  c6 V0 30223 2147483647
67722.1000 C floating3177-67722-87  p87 V0 14324 2147483647
67743.0000 C floating3178-67743-69  w69 V0 26807 2147483647
67768.1000 C floating3179-67768-41  w41 V0 4865 2147483647
67792.0000 C floating3180-67792-8  c8 V0 39436 2147483647
67823.3000 C floating3181-67823-105  p105 V0 26153 2147483647
67834.8000 C floating3182-67835-66  w66 V0 23201 2147483647
67876.1000 C floating3183-67876-54  w54 V0 9377 2147483647
67887.4000 C floating3184-67887-102  p102 V0 6290 2147483647
67897.7000 C floating3185-67898-104  p104 V0 47562 2147483647
67912.7000 C floating3186-67913-34  c34 V0 1859 2147483647
67937.4000 C floating3187-67937-88  p88 V0 45667 2147483647
67939.7000 C floating3188-67940-122  p122 V0 31931 2147483647
67941.3000 C floating3189-67941-35  c35 V0 20255 2147483647
67978.5000 C floating3190-67978-79  w79 V0 31849 2147483647
68005.2000 C floating3191-68005-112  p112 V0 46205 2147483647
68007.1000 C floating3192-68007-25  c25 V0 19480 2147483647
68046.6000 C floating3193-68047-113  p113 V0 47213 2147483647
68083.4000 C floating3194-68083-0  V0 V0 18275 2147483647
68084.4000 C floating3195-68084-49  w49 V0 28350 2147483647
68091.1000 C floating3196-68091-71  w71 V0 14560 2147483647
68125.6000 C floating3197-68126-17  c17 V0 41155 2147483647
68138.9000 C floating3198-68139-126  p126 V0 21043 2147483647
68141.6000 C floating3199-68142-11  c11 V0 20148 2147483647
68147.9000 C floating3200-68148-93  p93 V0 3395 2147483647
68160.1000 C floating3201-68160-56  w56 V0 2119 2147483647
68186.0000 C floating3202-68186-4  c4 V0 16639 2147483647
68192.4000 C floating3203-68192-89  p89 V0 27452 2147483647
68204.2000 C floating3204-68204-20  c20 V0 15865 2147483647
68209.8000 C floating3205-68210-63  w63 V0 21094 2147483647
68257.9000 C floating3206-68258-24  c24 V0 25182 2147483647
68341.6000 C floating3207-68342-57  w57 V0 23333 2147483647
68342.5000 C floating3208-68342-73  w73 V0 44961 2147483647
68350.3000 C floating3209-68350-86  t86 V0 24133 2147483647
68380.6000 C floating3210-68381-29  c29 V0 36632 2147483647
68388.6000 C floating3211-68389-100  p100 V0 46818 2147483647
68390.3000 C floating3212-68390-97  p97 V0 9372 2147483647
68421.2000 C floating3213-68421-18  c18 V0 14085 2147483647
68423.2000 C floating3214-68423-52  w52 V0 15935 2147483647
68430.3000 C floating3215-68430-118  p118 V0 2463 2147483647
68493.1000 C floating3216-68493-43  w43 V0 24385 2147483647
68526.6000 C floating3217-68527-65  w65 V0 23025 2147483647
68543.5000 C floating3218-68543-78  w78 V0 47729 2147483647
68613.3000 C floating3219-68613-72  w72 V0 16143 2147483647
68614.1000 C floating3220-68614-91  p91 V0 32301 2147483647
68620.7000 C floating3221-68621-22  c22 V0 28730 2147483647
68635.5000 C floating3222-68635-15  c15 V0 42521 2147483647
68656.1000 C floating3223-68656-109  p109 V0 38924 2147483647
68667.3000 C floating3224-68667-121  p121 V0 45522 2147483647
68675.4000 C floating3225-68675-45  w45 V0 47142 2147483647
68688.1000 C floating3226-68688-85  t85 V0 14805 2147483647
68732.9000 C floating3227-68733-83  t83 V0 49038 2147483647
68803.9000 C floating3228-68804-46  w46 V0 23075 2147483647
68831.4000 C floating3229-68831-2  c2 V0 2599 2147483647
68833.8000 C floating3230-68834-92  p92 V0 4936 2147483647
68853.2000 C floating3231-68853-27  c27 V0 13116 2147483647
68854.7000 C floating3232-68855-61  w61 V0 10124 2147483647
68858.0000 C floating3233-68858-50  w50 V0 20480 2147483647
68863.0000 C floating3234-68863-114  p114 V0 7328 2147483647
68864.8000 C floating3235-68865-58  w58 V0 8456 2147483647
68882.6000 C floating3236-68883-119  p119 V0 25216 2147483647
68935.6000 C floating3237-68936-116  p116 V0 15932 2147483647
68973.7000 C floating3238-68974-53  w53 V0 17760 2147483647
68982.9000 C floating3239-68983-26  c26 V0 19426 2147483647
68985.3000 C floating3240-68985-84  t84 V0 46787 2147483647
69007.4000 C floating3241-69007-48  w48 V0 29708 2147483647
69015.2000 C floating3242-69015-38  c38 V0 10525 2147483647
69031.1000 C floating3243-69031-96  p96 V0 9806 2147483647
69064.8000 C floating3244-69065-64  w64 V0 10614 2147483647
69080.1000 C floating3245-69080-70  w70 V0 2969 2147483647
69085.5000 C floating3246-69085-31  c31 V0 40647 2147483647
69093.3000 C floating3247-69093-51  w51 V0 42624 2147483647
69107.3000 C floating3248-69107-62  w62 V0 11018 2147483647
69128.5000 C floating3249-69128-107  p107 V0 45850 2147483647
69167.5000 C floating3250-69167-101  p101 V0 32773 2147483647
69178.1000 C floating3251-69178-30  c30 V0 41788 2147483647
69205.1000 C floating3252-69205-81  t81 V0 19355 2147483647
69212.2000 C floating3253-69212-82  t82 V0 12744 2147483647
69213.3000 C floating3254-69213-98  p98 V0 30123 2147483647
69226.7000 C floating3255-69227-3  c3 V0 49290 2147483647
69236.3000 C floating3256-69236-44  w44 V0 31180 2147483647
69245.8000 C floating3257-69246-23  c23 V0 38319 2147483647
69252.4000 C floating3258-69252-36  c36 V0 39311 2147483647
69336.9000 C floating3259-69337-33  c33 V0 3554 2147483647
69337.7000 C floating3260-69338-5  c5 V0 21129 2147483647
69339.1000 C floating3261-69339-90  p90 V0 15477 2147483647
69347.0000 C floating3262-69347-110  p110 V0 13925 2147483647
69388.0000 C floating3263-69388-117  p117 V0 47980 2147483647
69403.8000 C floating3264-69404-111  p111 V0 15853 2147483647
69417.4000 C floating3265-69417-12  c12 V0 30685 2147483647
69425.2000 C floating3266-69425-123  p123 V0 19628 2147483647
69449.4000 C floating3267-69449-80  w80 V0 19527 2147483647
69555.7000 C floating3268-69556-94  p94 V0 24773 2147483647
69569.2000 C floating3269-69569-75  w75 V0 32976 2147483647
69569.9000 C floating3270-69570-59  w59 V0 35478 2147483647
69612.1000 C floating3271-69612-37  c37 V0 48892 2147483647
69616.4000 C floating3272-69616-40  c40 V0 40428 2147483647
69640.1000 C floating3273-69640-99  p99 V0 27732 2147483647
69699.4000 C floating3274-69699-106  p106 V0 35615 2147483647
69718.5000 C floating3275-69718-21  c21 V0 38859 2147483647
69807.7000 C floating3276-69808-13  c13 V0 46037 2147483647
69813.3000 C floating3277-69813-108  p108 V0 11305 2147483647
69851.3000 C floating3278-69851-55  w55 V0 9965 2147483647
69935.1000 C floating3279-69935-120  p120 V0 6200 2147483647
69940.5000 C floating3280-69940-32  c32 V0 38427 2147483647
69954.5000 C floating3281-69954-42  w42 V0 48796 2147483647
69964.4000 C floating3282-69964-9  c9 V0 6804 2147483647
69984.4000 C floating3283-69984-88  p88 V0 7383 2147483647
70018.3000 C floating3284-70018-122  p122 V0 38444 2147483647
70019.2000 C floating3285-70019-77  w77 V0 45498 2147483647
70034.0000 C floating3286-70034-95  p95 V0 43228 2147483647
70062.4000 C floating3287-70062-10  c10 V0 19349 2147483647
70065.5000 C floating3288-70065-105  p105 V0 47057 2147483647
70086.4000 C floating3289-70086-69  w69 V0 38986 2147483647
70149.5000 C floating3290-70149-19  c19 V0 34164 2147483647
70152.9000 C floating3291-70153-34  c34 V0 4963 2147483647
70161.9000 C floating3292-70162-60  w60 V0 1923 2147483647
70165.6000 C floating3293-70166-47  w47 V0 38032 2147483647
70167.2000 C floating3294-70167-124  p124 V0 6967 2147483647
70179.1000 C floating3295-70179-28  c28 V0 32410 2147483647
70200.9000 C floating3296-70201-74  w74 V0 34342 2147483647
70249.0000 C floating3297-70249-7  c7 V0 27503 2147483647
70255.8000 C floating3298-70256-1  c1 V0 43595 2147483647
70300.3000 C floating3299-70300-6  c6 V0 22456 2147483647
70309.0000 C floating3300-70309-8  c8 V0 25574 2147483647
70316.6000 C floating3301-70317-39  c39 V0 41256 2147483647
70325.3000 C floating3302-70325-87  p87 V0 22124 2147483647
70373.2000 C floating3303-70373-16  c16 V0 7344 2147483647
70399.1000 C floating3304-70399-115  p115 V0 16512 2147483647
70420.3000 C floating3305-70420-29  c29 V0 15826 2147483647
70443.2000 C floating3306-70443-102  p102 V0 8463 2147483647
70505.7000 C floating3307-70506-113  p113 V0 28994 2147483647
70515.5000 C floating3308-70515-67  w67 V0 31871 2147483647
70537.9000 C floating3309-70538-4  c4 V0 13279 2147483647
70560.5000 C floating3310-70560-11  c11 V0 26696 2147483647
70568.0000 C floating3311-70568-41  w41 V0 19573 2147483647
70570.3000 C floating3312-70570-52  w52 V0 1018 2147483647
70586.7000 C floating3313-70587-125  p125 V0 2370 2147483647
70599.8000 C floating3314-70600-25  c25 V0 4439 2147483647
70614.2000 C floating3315-70614-68  w68 V0 23653 2147483647
70615.9000 C floating3316-70616-17  c17 V0 34428 2147483647
70616.1000 C floating3317-70616-20  c20 V0 11170 2147483647
70636.2000 C floating3318-70636-93  p93 V0 36772 2147483647
70677.8000 C floating3319-70678-112  p112 V0 39073 2147483647
70718.5000 C floating3320-70718-56  w56 V0 36788 2147483647
70741.9000 C floating3321-70742-49  w49 V0 37668 2147483647
70742.7000 C floating3322-70743-18  c18 V0 31495 2147483647
70756.8000 C floating3323-70757-35  c35 V0 40402 2147483647
70758.8000 C floating3324-70759-0  V0 V0 22523 2147483647
70770.6000 C floating3325-70771-79  w79 V0 21024 2147483647
70787.4000 C floating3326-70787-85  t85 V0 5440 2147483647
70823.8000 C floating3327-70824-89  p89 V0 3014 2147483647
70843.2000 C floating3328-70843-103  p103 V0 18738 2147483647
70857.3000 C floating3329-70857-54  w54 V0 22144 2147483647
70864.4000 C floating3330-70864-57  w57 V0 9217 2147483647
70865.0000 C floating3331-70865-14  c14 V0 38108 2147483647
70869.0000 C floating3332-70869-91  p91 V0 2198 2147483647
70880.1000 C floating3333-70880-76  w76 V0 46659 2147483647
70885.4000 C floating3334-70885-83  t83 V0 16124 2147483647
70921.9000 C floating3335-70922-86  t86 V0 37760 2147483647
70931.2000 C floating3336-70931-114  p114 V0 22145 2147483647
70965.0000 C floating3337-70965-109  p109 V0 10189 2147483647
70999.1000 C floating3338-70999-15  c15 V0 22916 2147483647
71001.3000 C floating3339-71001-97  p97 V0 25835 2147483647
71040.6000 C floating3340-71041-126  p126 V0 44119 2147483647
71086.8000 C floating3341-71087-66  w66 V0 3183 2147483647
71147.1000 C floating3342-71147-116  p116 V0 38699 2147483647
71148.0000 C floating3343-71148-71  w71 V0 28302 2147483647
71164.3000 C floating3344-71164-63  w63 V0 30780 2147483647
71193.9000 C floating3345-71194-65  w65 V0 28943 2147483647
71202.1000 C floating3346-71202-107  p107 V0 9090 2147483647
71208.9000 C floating3347-71209-2  c2 V0 27479 2147483647
71222.0000 C floating3348-71222-70  w70 V0 34117 2147483647
71241.3000 C floating3349-71241-84  t84 V0 4265 2147483647
71272.4000 C floating3350-71272-104  p104 V0 12205 2147483647
71315.9000 C floating3351-71316-43  w43 V0 8823 2147483647
71394.8000 C floating3352-71395-100  p100 V0 38353 2147483647
71397.6000 C floating3353-71398-58  w58 V0 44000 2147483647
71446.7000 C floating3354-71447-48  w48 V0 14023 2147483647
71462.3000 C floating3355-71462-90  p90 V0 6818 2147483647
71470.4000 C floating3356-71470-117  p117 V0 21074 2147483647
71473.0000 C floating3357-71473-72  w72 V0 10510 2147483647
71490.4000 C floating3358-71490-118  p118 V0 42445 2147483647
71541.7000 C floating3359-71542-33  c33 V0 16511 2147483647
71590.1000 C floating3360-71590-73  w73 V0 27816 2147483647
71593.6000 C floating3361-71594-98  p98 V0 7806 2147483647
71604.6000 C floating3362-71605-24  c24 V0 48439 2147483647
71657.5000 C floating3363-71657-64  w64 V0 26615 2147483647
71694.5000 C floating3364-71694-51  w51 V0 9444 2147483647
71723.8000 C floating3365-71724-40  c40 V0 4150 2147483647
71725.3000 C floating3366-71725-50  w50 V0 44888 2147483647
71737.3000 C floating3367-71737-121  p121 V0 22277 2147483647
71754.2000 C floating3368-71754-37  c37 V0 39517 2147483647
71763.8000 C floating3369-71764-78  w78 V0 36441 2147483647
71765.2000 C floating3370-71765-22  c22 V0 17219 2147483647
71805.7000 C floating3371-71806-92  p92 V0 21477 2147483647
71813.6000 C floating3372-71814-119  p119 V0 29513 2147483647
71819.1000 C floating3373-71819-82  t82 V0 6561 2147483647
71834.0000 C floating3374-71834-106  p106 V0 41693 2147483647
71834.8000 C floating3375-71835-61  w61 V0 8639 2147483647
71851.4000 C floating3376-71851-53  w53 V0 33861 2147483647
71871.7000 C floating3377-71872-12  c12 V0 35199 2147483647
71924.7000 C floating3378-71925-3  c3 V0 23412 2147483647
72006.8000 C floating3379-72007-80  w80 V0 42626 2147483647
72007.7000 C floating3380-72008-27  c27 V0 42660 2147483647
72020.5000 C floating3381-72020-45  w45 V0 2075 2147483647
72039.3000 C floating3382-72039-120  p120 V0 49902 2147483647
72086.5000 C floating3383-72086-46  w46 V0 3490 2147483647
72112.7000 C floating3384-72113-101  p101 V0 9301 2147483647
72133.2000 C floating3385-72133-88  p88 V0 49769 2147483647
72148.1000 C floating3386-72148-9  c9 V0 14812 2147483647
72190.9000 C floating3387-72191-62  w62 V0 26520 2147483647
72230.4000 C floating3388-72230-123  p123 V0 1321 2147483647
72234.7000 C floating3389-72235-108  p108 V0 27478 2147483647
72239.1000 C floating3390-72239-96  p96 V0 44004 2147483647
72242.7000 C floating3391-72243-94  p94 V0 32106 2147483647
72245.1000 C floating3392-72245-110  p110 V0 10302 2147483647
72328.7000 C floating3393-72329-7  c7 V0 6497 2147483647
72331.4000 C floating3394-72331-122  p122 V0 41043 2147483647
72350.0000 C floating3395-72350-99  p99 V0 32979 2147483647
72352.6000 C floating3396-72353-26  c26 V0 31287 2147483647
72389.6000 C floating3397-72390-38  c38 V0 19881 2147483647
72390.6000 C floating3398-72391-19  c19 V0 35504 2147483647
72402.2000 C floating3399-72402-28  c28 V0 33902 2147483647
72433.1000 C floating3400-72433-39  c39 V0 37655 2147483647
72449.6000 C floating3401-72450-31  c31 V0 28786 2147483647
72472.4000 C floating3402-72472-81  t81 V0 11080 2147483647
72481.1000 C floating3403-72481-124  p124 V0 20639 2147483647
72500.6000 C floating3404-72501-59  w59 V0 11342 2147483647
72522.1000 C floating3405-72522-23  c23 V0 25351 2147483647
72531.8000 C floating3406-72532-44  w44 V0 33446 2147483647
72532.8000 C floating3407-72533-30  c30 V0 10302 2147483647
72542.3000 C floating3408-72542-10  c10 V0 16598 2147483647
72577.3000 C floating3409-72577-36  c36 V0 28691 2147483647
72578.9000 C floating3410-72579-95  p95 V0 25516 2147483647
72592.7000 C floating3411-72593-77  w77 V0 17703 2147483647
72597.9000 C floating3412-72598-1  c1 V0 1759 2147483647
72619.1000 C floating3413-72619-42  w42 V0 42262 2147483647
72660.1000 C floating3414-72660-8  c8 V0 8075 2147483647
72680.0000 C floating3415-72680-68  w68 V0 5795 2147483647
72700.5000 C floating3416-72700-34  c34 V0 45895 2147483647
72707.3000 C floating3417-72707-5  c5 V0 46881 2147483647
72715.4000 C floating3418-72715-75  w75 V0 43146 2147483647
72733.2000 C floating3419-72733-115  p115 V0 33157 2147483647
72759.5000 C floating3420-72759-21  c21 V0 31932 2147483647
72764.8000 C floating3421-72765-111  p111 V0 32082 2147483647
72836.6000 C floating3422-72837-74  w74 V0 22901 2147483647
72875.2000 C floating3423-72875-41  w41 V0 22585 2147483647
72896.3000 C floating3424-72896-13  c13 V0 27979 2147483647
72909.1000 C floating3425-72909-57  w57 V0 34084 2147483647
72914.3000 C floating3426-72914-85  t85 V0 25883 2147483647
72942.8000 C floating3427-72943-32  c32 V0 21265 2147483647
72964.2000 C floating3428-72964-55  w55 V0 27521 2147483647
72992.6000 C floating3429-72993-16  c16 V0 14704 2147483647
72997.9000 C floating3430-72998-47  w47 V0 7158 2147483647
73004.5000 C floating3431-73004-25  c25 V0 26287 2147483647
73028.6000 C floating3432-73029-87  p87 V0 4663 2147483647
73050.0000 C floating3433-73050-17  c17 V0 49460 2147483647
73061.5000 C floating3434-73061-60  w60 V0 32992 2147483647
73078.2000 C floating3435-73078-105  p105 V0 23285 2147483647
73106.1000 C floating3436-73106-112  p112 V0 4520 2147483647
73124.9000 C floating3437-73125-97  p97 V0 36866 2147483647
73128.9000 C floating3438-73129-56  w56 V0 2098 2147483647
73136.7000 C floating3439-73137-89  p89 V0 8574 2147483647
73168.3000 C floating3440-73168-114  p114 V0 18826 2147483647
73168.9000 C floating3441-73169-69  w69 V0 37305 2147483647
73185.7000 C floating3442-73186-76  w76 V0 1679 2147483647
73229.1000 C floating3443-73229-11  c11 V0 30303 2147483647
73256.4000 C floating3444-73256-35  c35 V0 32189 2147483647
73314.7000 C floating3445-73315-29  c29 V0 26750 2147483647
73384.9000 C floating3446-73385-125  p125 V0 36233 2147483647
73396.4000 C floating3447-73396-2  c2 V0 11164 2147483647
73423.8000 C floating3448-73424-102  p102 V0 40930 2147483647
73439.6000 C floating3449-73440-79  w79 V0 27114 2147483647
73456.2000 C floating3450-73456-54  w54 V0 3082 2147483647
73477.9000 C floating3451-73478-58  w58 V0 29703 2147483647
73479.0000 C floating3452-73479-93  p93 V0 40981 2147483647
73518.1000 C floating3453-73518-84  t84 V0 20064 2147483647
73519.0000 C floating3454-73519-0  V0 V0 23091 2147483647
73539.1000 C floating3455-73539-116  p116 V0 10855 2147483647
73557.2000 C floating3456-73557-6  c6 V0 15608 2147483647
73558.9000 C floating3457-73559-91  p91 V0 12597 2147483647
73579.9000 C floating3458-73580-33  c33 V0 12799 2147483647
73594.3000 C floating3459-73594-118  p118 V0 27295 2147483647
73604.7000 C floating3460-73605-83  t83 V0 1326 2147483647
73635.1000 C floating3461-73635-67  w67 V0 18012 2147483647
73638.3000 C floating3462-73638-86  t86 V0 5402 2147483647
73660.1000 C floating3463-73660-90  p90 V0 5346 2147483647
73716.5000 C floating3464-73716-73  w73 V0 1810 2147483647
73725.6000 C floating3465-73726-65  w65 V0 15889 2147483647
73728.4000 C floating3466-73728-113  p113 V0 10178 2147483647
73740.9000 C floating3467-73741-15  c15 V0 18775 2147483647
73745.2000 C floating3468-73745-4  c4 V0 12126 2147483647
73751.1000 C floating3469-73751-98  p98 V0 24370 2147483647
73754.8000 C floating3470-73755-14  c14 V0 43511 2147483647
73786.2000 C floating3471-73786-20  c20 V0 31369 2147483647
73800.4000 C floating3472-73800-71  w71 V0 7544 2147483647
73836.4000 C floating3473-73836-52  w52 V0 13440 2147483647
73841.7000 C floating3474-73842-18  c18 V0 10456 2147483647
73846.1000 C floating3475-73846-63  w63 V0 48071 2147483647
73876.4000 C floating3476-73876-78  w78 V0 1957 2147483647
73907.3000 C floating3477-73907-72  w72 V0 37321 2147483647
73965.4000 C floating3478-73965-103  p103 V0 28832 2147483647
73974.8000 C floating3479-73975-117  p117 V0 44930 2147483647
74000.1000 C floating3480-74000-49  w49 V0 41637 2147483647
74029.9000 C floating3481-74030-119  p119 V0 20467 2147483647
74066.6000 C floating3482-74067-51  w51 V0 20839 2147483647
74085.5000 C floating3483-74085-126  p126 V0 35132 2147483647
74142.5000 C floating3484-74142-82  t82 V0 20960 2147483647
74170.3000 C floating3485-74170-50  w50 V0 20243 2147483647
74192.4000 C floating3486-74192-40  c40 V0 1060 2147483647
74204.1000 C floating3487-74204-48  w48 V0 8814 2147483647
74227.0000 C floating3488-74227-100  p100 V0 21277 2147483647
74246.0000 C floating3489-74246-22  c22 V0 41139 2147483647
74267.4000 C floating3490-74267-66  w66 V0 9963 2147483647
74276.6000 C floating3491-74277-109  p109 V0 28024 2147483647
74313.8000 C floating3492-74314-104  p104 V0 6344 2147483647
74326.4000 C floating3493-74326-24  c24 V0 11830 2147483647
74351.8000 C floating3494-74352-108  p108 V0 9818 2147483647
74380.6000 C floating3495-74381-70  w70 V0 48578 2147483647
74422.2000 C floating3496-74422-96  p96 V0 43100 2147483647
74457.3000 C floating3497-74457-19  c19 V0 40765 2147483647
74464.2000 C floating3498-74464-107  p107 V0 19418 2147483647
74550.2000 C floating3499-74550-59  w59 V0 29927 2147483647
74585.6000 C floating3500-74586-106  p106 V0 15876 2147483647
74619.3000 C floating3501-74619-37  c37 V0 48843 2147483647
74661.2000 C floating3502-74661-88  p88 V0 17185 2147483647
74675.2000 C floating3503-74675-43  w43 V0 6539 2147483647
74682.6000 C floating3504-74683-120  p120 V0 47497 2147483647
74700.4000 C floating3505-74700-10  c10 V0 34244 2147483647
74760.4000 C floating3506-74760-62  w62 V0 14761 2147483647
74767.1000 C floating3507-74767-9  c9 V0 34755 2147483647
74776.5000 C floating3508-74776-26  c26 V0 42984 2147483647
74841.2000 C floating3509-74841-115  p115 V0 8075 2147483647
74843.7000 C floating3510-74844-124  p124 V0 7116 2147483647
74846.8000 C floating3511-74847-61  w61 V0 17251 2147483647
74852.6000 C floating3512-74853-27  c27 V0 31082 2147483647
74892.8000 C floating3513-74893-53  w53 V0 39524 2147483647
74899.3000 C floating3514-74899-80  w80 V0 31514 2147483647
74940.6000 C floating3515-74941-7  c7 V0 7591 2147483647
74952.8000 C floating3516-74953-77  w77 V0 37952 2147483647
74968.0000 C floating3517-74968-39  c39 V0 31207 2147483647
74979.8000 C floating3518-74980-46  w46 V0 43231 2147483647
74990.4000 C floating3519-74990-64  w64 V0 3485 2147483647
74992.9000 C floating3520-74993-38  c38 V0 49441 2147483647
75013.9000 C floating3521-75014-31  c31 V0 24956 2147483647
75021.8000 C floating3522-75022-57  w57 V0 21187 2147483647
75044.1000 C floating3523-75044-75  w75 V0 11903 2147483647
75049.6000 C floating3524-75050-12  c12 V0 48288 2147483647
75062.4000 C floating3525-75062-121  p121 V0 40758 2147483647
75065.4000 C floating3526-75065-92  p92 V0 40070 2147483647
75142.1000 C floating3527-75142-81  t81 V0 14602 2147483647
75147.1000 C floating3528-75147-123  p123 V0 25618 2147483647
75163.1000 C floating3529-75163-105  p105 V0 28232 2147483647
75165.8000 C floating3530-75166-47  w47 V0 4309 2147483647
75219.0000 C floating3531-75219-3  c3 V0 22346 2147483647
75227.9000 C floating3532-75228-44  w44 V0 32649 2147483647
75289.6000 C floating3533-75290-13  c13 V0 10994 2147483647
75303.4000 C floating3534-75303-85  t85 V0 41969 2147483647
75314.3000 C floating3535-75314-16  c16 V0 15639 2147483647
75332.3000 C floating3536-75332-110  p110 V0 13795 2147483647
75338.6000 C floating3537-75339-8  c8 V0 21583 2147483647
75354.2000 C floating3538-75354-45  w45 V0 39386 2147483647
75357.9000 C floating3539-75358-94  p94 V0 25120 2147483647
75378.3000 C floating3540-75378-95  p95 V0 2525 2147483647
75394.7000 C floating3541-75395-68  w68 V0 29107 2147483647
75414.9000 C floating3542-75415-122  p122 V0 8926 2147483647
75435.9000 C floating3543-75436-17  c17 V0 8006 2147483647
75454.0000 C floating3544-75454-112  p112 V0 29043 2147483647
